"obeyedInstructions" "subj" "PrePost" "condition" "Group" "block" "list" "trialnumber" "task" "length" "serpos" "word" "writtenSP" "outputorder" "prepost" "cond" "group" "tasktype"
1 77 "PRE" "FR" "PreFR" 2 4 36 "FR" 7 6 "patience" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 4 36 "FR" 7 7 "emerge" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 5 37 "FR" 7 1 "amid" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 5 37 "FR" 7 2 "moment" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 5 37 "FR" 7 3 "handsome" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 5 37 "FR" 7 4 "college" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 5 37 "FR" 7 5 "answer" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 5 37 "FR" 7 6 "empire" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 5 37 "FR" 7 7 "pleasure" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 6 38 "FR" 5 1 "frighten" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 6 38 "FR" 5 2 "healthy" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 6 38 "FR" 5 3 "winter" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 6 38 "FR" 5 4 "equip" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 6 38 "FR" 5 5 "tiny" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 7 39 "FR" 8 1 "mighty" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 7 39 "FR" 8 2 "stagger" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 7 39 "FR" 8 3 "image" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 7 39 "FR" 8 4 "million" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 7 39 "FR" 8 5 "became" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 7 39 "FR" 8 6 "around" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 7 39 "FR" 8 7 "bottom" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 7 39 "FR" 8 8 "sudden" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 8 40 "FR" 2 1 "pointed" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 8 40 "FR" 2 2 "recall" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 1 "early" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 2 "protect" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 3 "alas" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 4 "handle" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 5 "deceive" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 6 "pressure" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 7 "consult" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 9 41 "FR" 8 8 "patent" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 1 "picture" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 2 "lightly" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 3 "business" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 4 "rapid" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 5 "anchor" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 6 "attract" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 7 "pupil" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 8 "music" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 9 "despair" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 10 "other" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 11 "courage" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 10 42 "FR" 12 12 "payment" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 11 43 "FR" 6 1 "promptly" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 11 43 "FR" 6 2 "invite" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 11 43 "FR" 6 3 "sorrow" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 11 43 "FR" 6 4 "allow" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 11 43 "FR" 6 5 "angel" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 11 43 "FR" 6 6 "divine" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 1 "extreme" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 2 "maiden" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 3 "instruct" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 4 "linger" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 5 "passion" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 12 44 "FR" 6 6 "slender" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 13 45 "FR" 4 1 "mission" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 13 45 "FR" 4 2 "listen" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 13 45 "FR" 4 3 "question" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 13 45 "FR" 4 4 "pitcher" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 14 46 "FR" 6 1 "angle" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 14 46 "FR" 6 2 "candle" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 14 46 "FR" 6 3 "kindly" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 14 46 "FR" 6 4 "purple" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 14 46 "FR" 6 5 "figure" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 14 46 "FR" 6 6 "signal" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 1 "union" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 2 "pistol" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 3 "sincere" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 4 "paper" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 5 "twinkle" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 6 "firmly" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 7 "fortune" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 8 "maintain" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 9 "pretty" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 10 "motor" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 11 "carpet" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 15 47 "FR" 12 12 "cellar" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 16 48 "FR" 8 1 "linen" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 16 48 "FR" 8 2 "motion" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 16 48 "FR" 8 3 "wicked" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 16 48 "FR" 8 4 "ago" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 16 48 "FR" 8 5 "backward" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 16 48 "FR" 8 6 "outside" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 16 48 "FR" 8 7 "softly" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 16 48 "FR" 8 8 "double" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 17 49 "FR" 2 1 "require" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 17 49 "FR" 2 2 "dollar" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 1 "illness" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 2 "twilight" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 3 "improve" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 4 "bargain" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 5 "battle" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 6 "incline" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 7 "human" 7 7 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 8 "confuse" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 9 "couple" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 10 "attach" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 11 "regard" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 18 50 "FR" 12 12 "over" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 1 "defend" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 2 "mixture" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 3 "sister" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 4 "briefly" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 5 "argue" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 6 "research" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 7 "project" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 19 51 "FR" 8 8 "parcel" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 20 52 "FR" 4 1 "merchant" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 20 52 "FR" 4 2 "wedding" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 20 52 "FR" 4 3 "colonel" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 20 52 "FR" 4 4 "carbon" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 1 "passage" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 2 "dispute" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 3 "butcher" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 4 "chosen" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 5 "hasten" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 6 "sailor" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 7 "ugly" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 8 "problem" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 9 "pocket" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 10 "complain" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 11 "market" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 12 "settle" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 13 "circle" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 14 "minute" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 21 53 "FR" 15 15 "canal" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 22 54 "FR" 6 1 "funeral" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 22 54 "FR" 6 2 "bullet" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 22 54 "FR" 6 3 "manage" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 22 54 "FR" 6 4 "humble" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 22 54 "FR" 6 5 "master" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 22 54 "FR" 6 6 "major" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 23 55 "FR" 7 1 "garment" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 23 55 "FR" 7 2 "diamond" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 23 55 "FR" 7 3 "frequent" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 23 55 "FR" 7 4 "garden" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 23 55 "FR" 7 5 "control" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 23 55 "FR" 7 6 "hatred" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 23 55 "FR" 7 7 "suffer" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 1 "kitten" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 2 "really" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 3 "inspire" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 4 "pattern" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 5 "oppose" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 6 "acre" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 7 "exclaim" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 8 "mostly" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 9 "genius" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 10 "open" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 11 "gravely" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 24 56 "FR" 12 12 "dreadful" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 25 57 "FR" 7 1 "castle" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 25 57 "FR" 7 2 "deny" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 25 57 "FR" 7 3 "borrow" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 25 57 "FR" 7 4 "before" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 25 57 "FR" 7 5 "digest" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 25 57 "FR" 7 6 "reading" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 25 57 "FR" 7 7 "dragon" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 26 58 "FR" 5 1 "conceal" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 26 58 "FR" 5 2 "button" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 26 58 "FR" 5 3 "sparrow" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 26 58 "FR" 5 4 "approve" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 26 58 "FR" 5 5 "insult" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 27 59 "FR" 2 1 "closet" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 27 59 "FR" 2 2 "series" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 28 60 "FR" 5 1 "public" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 28 60 "FR" 5 2 "ticket" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 28 60 "FR" 5 3 "jersey" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 28 60 "FR" 5 4 "single" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 28 60 "FR" 5 5 "ascend" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 29 61 "FR" 4 1 "excite" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 29 61 "FR" 4 2 "needle" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 29 61 "FR" 4 3 "little" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 29 61 "FR" 4 4 "differ" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 30 62 "FR" 2 1 "leader" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 30 62 "FR" 2 2 "complete" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 1 "number" 5 5 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 2 "column" 6 6 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 3 "avoid" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 4 "safety" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 5 "proclaim" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 6 "elbow" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 7 "station" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 8 "future" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 9 "mother" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 10 "harvest" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 11 "status" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 12 "moisture" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 13 "errand" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 14 "lemon" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 31 63 "FR" 15 15 "happen" 3 3 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 32 64 "FR" 5 1 "water" 1 1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 32 64 "FR" 5 2 "abide" 2 2 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 32 64 "FR" 5 3 "normal" 4 4 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 32 64 "FR" 5 4 "amaze" -1 -1 1 1 1 1
1 77 "PRE" "FR" "PreFR" 2 32 64 "FR" 5 5 "replace" 3 3 1 1 1 1
1 78 "POST" "POST" "PostISR" 1 1 1 "ISR" 5 1 "spirit" 1 1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 1 1 "ISR" 5 2 "sparrow" 2 2 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 1 1 "ISR" 5 3 "happen" 3 3 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 1 1 "ISR" 5 4 "wedding" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 1 1 "ISR" 5 5 "current" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 1 "pressure" 1 1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 2 "beneath" 2 2 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 3 "absent" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 4 "muscle" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 5 "impress" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 6 "display" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 7 "amount" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 8 "dealer" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 9 "servant" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 10 "restless" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 11 "alter" 8 3 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 2 2 "ISR" 12 12 "diet" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostFR" 1 8 8 "FR" 2 1 "organ" 1 1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 8 8 "FR" 2 2 "union" 2 2 2 3 2 1
1 78 "POST" "POST" "PostISR" 1 9 9 "ISR" 6 1 "method" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 9 9 "ISR" 6 2 "tumble" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 9 9 "ISR" 6 3 "arrest" 2 1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 9 9 "ISR" 6 4 "protest" 3 2 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 9 9 "ISR" 6 5 "funny" 5 3 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 9 9 "ISR" 6 6 "oven" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostFR" 1 11 11 "FR" 7 1 "answer" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 11 11 "FR" 7 2 "splendid" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 11 11 "FR" 7 3 "trouble" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 11 11 "FR" 7 4 "suffer" 3 3 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 11 11 "FR" 7 5 "severe" 4 4 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 11 11 "FR" 7 6 "soldier" 1 1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 11 11 "FR" 7 7 "partner" 2 2 2 3 2 1
1 78 "POST" "POST" "PostISR" 1 12 12 "ISR" 8 1 "herald" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 12 12 "ISR" 8 2 "harbor" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 12 12 "ISR" 8 3 "surface" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 12 12 "ISR" 8 4 "western" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 12 12 "ISR" 8 5 "anchor" 3 1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 12 12 "ISR" 8 6 "permit" 5 2 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 12 12 "ISR" 8 7 "sustain" 7 3 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 12 12 "ISR" 8 8 "supper" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostFR" 1 13 13 "FR" 5 1 "arise" 1 1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 13 13 "FR" 5 2 "pony" 4 4 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 13 13 "FR" 5 3 "beaver" 3 3 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 13 13 "FR" 5 4 "golden" 2 2 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 13 13 "FR" 5 5 "basis" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 1 "assist" 5 5 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 2 "monkey" 4 4 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 3 "release" 6 6 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 4 "column" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 5 "divine" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 6 "doorway" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 7 "navy" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 8 "begin" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 9 "jersey" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 10 "private" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 11 "differ" -1 -1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 12 "county" 7 7 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 13 "extra" 1 1 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 14 "present" 2 2 2 3 2 1
1 78 "POST" "POST" "PostFR" 1 14 14 "FR" 15 15 "kingdom" 3 3 2 3 2 1
1 78 "POST" "POST" "PostISR" 1 15 15 "ISR" 15 1 "distress" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 15 15 "ISR" 15 2 "acid" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 15 15 "ISR" 15 3 "candle" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 15 15 "ISR" 15 4 "early" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 15 15 "ISR" 15 5 "image" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 15 15 "ISR" 15 6 "fallen" -1 -1 2 3 4 1
1 78 "POST" "POST" "PostISR" 1 15 15 "ISR" 15 7 "climate" -1 -1 2 3 4 1
